Station4_mp_56,Station4_mp_57,Station4_mp_58,Station4_mp_59,Station4_mp_60,Station4_mp_61,Station4_mp_62,Station4_mp_63,Station4_mp_64,Station4_mp_65,Station4_mp_66,Station4_mp_67,Station4_mp_68,Station4_mp_69,Station4_mp_70,Station4_mp_71,Station4_mp_72,Station4_mp_73,Station4_mp_74,Station4_mp_75,Station4_mp_76,Station4_mp_77,Station4_mp_78,Station4_mp_79,Station4_mp_80,Station4_mp_81
34792.57,20722.5,11958.98,0.003638672,0.000765625,48.16660884618921,0.001134054940494897,2130.8434291901613,28017964.352593515,0.002177734,22835.51,10951525.882780887,0.003117188,35728.91,21180.09,11999.36,0.003738281,0.0007480469,42.29866,0.001117188,2266.823,26764990.0,0.002115234,23204.66,9654134.855780922,0.003212891
33339.03,19138.22,12037.81,0.003572266,0.0007285157,16.11008398542189,0.0010277132999838296,1863.1340225857984,24787712.49018546,0.00213086,21151.25,10911480.006494233,0.003076172,34296.52,20795.56,11947.45,0.003566406,0.0007285157,15.38133,0.001347656,1864.986,25582120.0,0.001910156,22852.81,10901900.784337016,0.003011719
32489.21,18299.94,12122.41,0.003666016,0.0007324219,20.074205543793177,0.0010773561498775193,2205.547159539366,25700314.52968617,0.002199219,20222.6,10572560.331434898,0.003169922,33060.25,19020.94,12024.35,0.0036875,0.0007324219,19.22666,0.001345703,2143.773,25810850.0,0.002142578,21257.0,9655036.175860882,0.003183594
33240.97,19005.56,12228.16,0.003615235,0.0007382813,-2.2914508469775496,0.0010983910736103164,2103.4868481045905,28271773.462388583,0.00215625,21001.28,9992409.413958494,0.00309375,35171.33,20610.98,12333.9,0.003621094,0.000734375,7.690665,0.0009902344,1795.77,26192660.0,0.002091797,22787.44,10393986.868475156,0.003142578
35155.95,20676.35,11807.09,0.003623047,0.0007363281,51.655954057402134,0.0011597169718377644,2275.720929675788,27655709.140310936,0.002166016,23145.06,10812098.781292448,0.003132813,32967.96,19069.0,11764.79,0.003677735,0.0007460938,46.14399,0.0009941406,2218.757,27339770.0,0.002158203,21210.85,11408014.811334621,0.003167969
33494.77,18892.12,12253.15,0.003626953,0.0007187501,27.539081611622876,0.0010659446018184892,2173.213588898715,25422453.768013623,0.002164063,21278.15,11672399.386823148,0.003140625,33000.64,18986.33,12116.64,0.003578125,0.0007421875,24.99466,0.001132813,1936.125,28207740.0,0.002070313,20545.61,9842322.684233116,0.003052735
32658.41,19280.5,12224.31,0.003595703,0.0007519532,54.22390160887019,0.0009877436420179379,1766.6173750144387,28068941.517785665,0.002080078,20693.66,11425712.329300368,0.003070313,34825.25,21220.47,11726.34,0.003708984,0.0007519532,48.06665,0.001011719,2113.01,26453420.0,0.002158203,24033.33,10095626.057579761,0.003210938
32733.39,19015.17,11955.14,0.003707031,0.0007265625,48.128316077391005,0.001118184653344389,2198.829992247232,27059326.333886683,0.002222656,20610.98,11011792.158878861,0.003210938,35004.06,20489.85,11993.59,0.003654297,0.0007578125,49.98932,0.001201172,2145.696,26585880.0,0.002115234,22693.23,9324519.952679694,0.003164063
34642.6,20616.75,11897.46,0.003625,0.0007617188,35.64442421392071,0.0011446934876064548,1756.6971831379183,26772797.174714323,0.002087891,22756.68,10851234.64494465,0.003119141,35557.79,22197.18,11712.88,0.003720703,0.0007597657,32.68533,0.001337891,2218.757,27742500.0,0.002205078,24229.44,10293798.841154324,0.003244141
34829.1,20489.85,12274.3,0.003597656,0.0007519532,41.46425867343204,0.0011437485847189757,2314.9049446724944,28772898.320010655,0.002132813,22575.95,10463969.521523977,0.003082031,34600.3,19972.66,12166.63,0.003634766,0.0007324219,57.67999,0.001113281,1953.429,27034070.0,0.002144531,22449.05,10361240.718473414,0.003158203
34383.04,20370.65,12216.62,0.003583984,0.0007128906,27.73571609954302,0.0009938336857632988,1894.6376998957542,26090981.121101648,0.002107422,22570.18,10739394.400086435,0.003089844,34115.79,20049.56,11874.39,0.003681641,0.00075,32.68533,0.001126953,2170.69,26813820.0,0.002205078,21966.46,10087614.785790069,0.003189453
34136.94,20447.55,12066.65,0.003609375,0.0007167969,8.738634575555698,0.0009744013456633101,2174.2950838697952,26600452.82571096,0.002148438,22333.69,10835761.275248507,0.003082031,34544.54,20570.61,12022.43,0.003763672,0.0007480469,7.690665,0.001195313,2189.917,25322510.0,0.002203125,22791.29,10285946.624223636,0.003253906
32935.27,18965.18,11976.29,0.0036875,0.0007480469,14.823294529407455,0.001202104682396927,2185.849560879405,26433720.303114746,0.002205078,20974.37,11556791.50611807,0.003179688,34886.78,20930.14,12032.04,0.003707031,0.0007324219,15.38133,0.001337891,2184.149,26649850.0,0.002148438,22687.46,10651411.320923254,0.003179688
33398.64,18880.58,12174.32,0.0035625,0.0007285157,48.958900239508516,0.00111812810590758,2090.607203106884,29995011.2519545,0.002109375,21205.09,10930561.246045412,0.003066406,35528.95,21276.22,11909.0,0.003650391,0.00075,42.29866,0.001009766,2270.669,26964240.0,0.002101563,23643.03,9988875.835382981,0.003158203
33162.15,18763.3,12153.17,0.003574219,0.0007246094,21.435738203494655,0.0009665858871332692,1892.295246849603,29055722.038487826,0.002101563,20947.45,11162301.391951174,0.003074219,33023.71,19061.31,11964.75,0.003621094,0.0007382813,23.07199,0.001300781,1820.765,26603750.0,0.002085938,20884.0,10982844.839091865,0.003126953
32773.77,18509.51,12339.67,0.003628906,0.0007519532,45.547708677044504,0.0011764948508437413,2138.9356796367533,27047215.568364374,0.002177734,19957.28,9763540.074611653,0.003144532,33471.7,20030.34,11770.56,0.003556641,0.0007324219,44.22132,0.0010625,1922.666,27387310.0,0.002105469,21703.06,10110747.887246832,0.00306836
33414.02,19368.94,11824.4,0.003617188,0.0007441406,62.65437543291764,0.001056635791300423,1868.3347005550866,27813106.038480118,0.002099609,21510.79,10441409.07530584,0.003128906,33008.34,19207.44,11991.67,0.003634766,0.0007226563,51.91199,0.0008906251,1870.754,26178630.0,0.002082031,20914.76,10898488.61113141,0.003117188
33588.98,19665.03,12187.78,0.003599609,0.0007402344,32.256573908766434,0.0012306979433687926,2028.6221505055792,29895148.415254045,0.002167969,21668.45,10931677.559438473,0.003070313,35611.62,21097.42,12124.33,0.003699219,0.0007617188,42.29866,0.001087891,2155.309,24526630.0,0.002117188,23927.58,10335800.169412272,0.003212891
34815.64,19868.83,12032.04,0.00371875,0.0007265625,37.30329273203393,0.0012098755839261622,2195.8305454051906,26722265.865961168,0.002228516,22514.42,10497673.040872635,0.003232422,33071.78,18813.29,11964.75,0.003685547,0.0007480469,42.29866,0.001089844,2218.757,27643370.0,0.002197266,21114.72,10685686.146530442,0.003128906
32523.82,18073.06,12245.46,0.003603516,0.000734375,55.7603540495995,0.0009915398259372286,2143.396985446602,28790687.981007323,0.002142578,20835.93,11021507.20197754,0.00309961,33633.2,19070.93,12299.3,0.003634766,0.00075,53.83466,0.001033203,2187.994,26847480.0,0.002128906,21339.67,10133721.300949851,0.003111328
34838.71,20459.09,11910.92,0.0035625,0.0007421875,17.22116060865674,0.0011332096907094168,1797.0161085982704,28321259.316738483,0.002119141,22550.95,10199850.644543357,0.0030625,33523.61,19930.36,11930.14,0.003595703,0.0007402344,17.304,0.001212891,1851.528,24284640.0,0.002099609,21435.81,10382558.779723248,0.003072266
34588.77,21147.41,11951.29,0.003611328,0.0007519532,47.08900594140009,0.0010558738928395563,2138.1711828054877,28208427.76483415,0.002136719,22791.29,10903954.36207122,0.003097656,34544.54,20601.37,12047.43,0.003763672,0.0007558594,46.14399,0.001048828,2107.242,27542580.0,0.002160156,22616.32,10881079.457383666,0.003283203
34459.95,20113.01,12218.54,0.003636719,0.0007167969,26.64943592297607,0.001307077865564734,1875.9959172525814,28435746.45048138,0.002121094,22076.05,11086876.855811268,0.003105469,33075.62,19386.24,12014.74,0.003648438,0.0007558594,26.91733,0.001154297,1743.858,24944210.0,0.002201172,20818.63,10054651.363354566,0.003251953
32787.23,18082.68,12039.74,0.003695313,0.0007441406,32.44568850201936,0.0010900660298080915,2135.0799064125135,26633437.283549152,0.002207031,20476.39,10428637.104725588,0.00319336,33114.08,19399.7,11868.62,0.003628906,0.000734375,28.83999,0.001089844,2209.143,27906130.0,0.002207031,21587.7,9688582.467504289,0.003164063
33650.5,19988.04,12276.22,0.003488282,0.0007480469,26.144246411820394,0.000941512795251221,2492.4542980678634,26896929.37742528,0.002097656,21406.96,10524257.476605767,0.003029297,34377.27,20074.56,12199.32,0.003751953,0.0007460938,28.83999,0.00125,2172.613,25567720.0,0.002205078,22318.31,9830847.682034163,0.003230469
34573.38,20991.67,12032.04,0.003548828,0.0007480469,25.942349570073564,0.0010257414556507482,1923.3339108468429,27625668.541866995,0.002140625,22739.37,10266036.434379661,0.003066406,34296.52,20489.85,11862.85,0.003611328,0.0007382813,28.83999,0.001078125,2164.922,25937620.0,0.002134766,22485.58,10494186.80201597,0.003115234
33806.24,19113.22,12101.26,0.003623047,0.0007519532,47.11842334036952,0.001265431338946483,2188.8392890175714,28256884.816955853,0.002177734,21257.0,11428197.46857372,0.003142578,32910.28,19288.19,11864.77,0.003603516,0.0007187501,53.83466,0.001005859,1795.77,27178610.0,0.002019531,21305.06,10764503.758976676,0.003107422
32314.25,18328.78,11822.47,0.003583984,0.0007207032,16.436717550354786,0.0009768863503719935,2237.4920001332403,29804738.350262117,0.002148438,20933.99,9919951.01806524,0.003076172,34877.16,21214.7,11726.34,0.003548828,0.0007441406,19.22666,0.001154297,1643.88,24842320.0,0.002035156,22948.94,11246951.712066043,0.003044922
33296.73,19268.96,12383.89,0.003576172,0.0007421875,23.194913716619023,0.0012195715440317524,1819.3145293318892,25893870.96019638,0.002083984,21126.26,10609961.857768465,0.002992188,33087.16,18863.28,12262.76,0.003681641,0.0007382813,24.99466,0.001240234,2199.53,25573100.0,0.002222656,21278.15,10145820.556526735,0.003164063
33479.39,20032.26,12139.71,0.003628906,0.0007207032,34.091685072974855,0.0010661301504805126,1878.9697860332572,26489893.965436973,0.002132813,21910.7,11200367.497495985,0.003117188,33802.39,19724.63,11972.44,0.003712891,0.0007441406,44.22132,0.001246094,2187.994,26157060.0,0.002199219,21889.55,10512615.532908838,0.003234375
35077.12,20907.07,12378.12,0.003716797,0.0007441406,59.617462370296494,0.0011418168006695692,2157.853347574667,29448177.53307035,0.002189453,22729.76,11258583.128460968,0.003238281,33008.34,19215.13,11834.01,0.0035625,0.0007128906,51.91199,0.001087891,1966.887,26917910.0,0.002111328,21141.64,10433462.662171772,0.003091797
34807.95,20566.76,12080.11,0.003609375,0.0007382813,49.56391933917299,0.0009821218740305277,2323.5702507517935,28330898.08688766,0.002125,22923.95,10935889.371586116,0.003121094,34671.44,20705.19,12105.11,0.003617188,0.0007382813,57.67999,0.001140625,1872.677,26587890.0,0.002082031,22625.94,10231656.769933484,0.003103516
34829.1,20632.13,12270.46,0.003625,0.0007402344,51.29331595553166,0.0011981811116138928,2204.2464345985527,28126922.34837291,0.002099609,22756.68,10670444.588104565,0.003119141,33325.57,19484.3,11574.45,0.00366211,0.00075,49.98932,0.001017578,2059.176,28556680.0,0.002113281,21551.16,10142005.180674553,0.003169922
35213.63,20995.52,12270.46,0.003527344,0.0007402344,56.33906099717824,0.001159672370087829,2183.224946184557,27463570.90558836,0.002158203,22872.04,11725060.688027773,0.003095703,32962.19,18869.04,12145.48,0.003609375,0.0007382813,49.98932,0.001132813,2291.818,27333090.0,0.002126953,21149.33,10673258.484344345,0.003111328
34300.37,20286.05,11943.6,0.003699219,0.0007304688,59.053329408839126,0.0008409479240226807,2277.9605973936714,24328053.926305994,0.002207031,22460.59,11255424.817784969,0.003175781,32206.58,19084.38,11880.15,0.00353711,0.0007402344,55.75732,0.001435547,1876.522,27962360.0,0.002099609,20989.75,11063445.191157518,0.003080078
33981.2,19207.44,12097.42,0.003576172,0.0007460938,13.770449700322294,0.0012004790009391346,2081.107583473653,29418152.672116987,0.002119141,21255.08,10173102.203769492,0.003078125,35390.52,18722.92,11874.39,0.003632813,0.0007226563,13.45866,0.001369141,2145.696,25679690.0,0.002091797,20837.86,9866052.092988448,0.003140625
34609.91,20862.85,12193.55,0.003636719,0.0007304688,28.511415260511413,0.0009854614490259668,2133.803866159235,28118589.020591713,0.002125,22575.95,10608002.699767383,0.003111328,34300.37,19515.06,11958.98,0.003646485,0.0007304688,26.91733,0.00109375,2113.01,22741870.0,0.002125,21833.8,10362710.359639939,0.003142578
32754.54,18767.14,12339.67,0.003617188,0.0007617188,41.17306098931812,0.0011119194093760565,2204.2061806485467,25674756.646427803,0.002121094,20724.42,9960609.892845666,0.003091797,33721.64,19778.47,12041.66,0.003488282,0.0007285157,40.37599,0.001240234,1822.687,27525300.0,0.001935547,21531.94,10257945.902205648,0.003011719
34925.23,21028.2,11983.98,0.003599609,0.0007441406,47.46239766168046,0.0011191867765600375,2302.4425901895042,26323952.948969804,0.00213086,22810.51,9645501.282394549,0.003115234,34700.28,20976.29,11582.14,0.0036875,0.0007363281,49.98932,0.001203125,2182.226,26142700.0,0.002193359,22898.96,9597695.57913236,0.003246094
33410.17,18824.83,12235.85,0.003603516,0.0007167969,28.128421962590327,0.0009729434999935039,2263.0432694602455,28279290.804298803,0.002126953,20993.59,10875533.638920322,0.003095703,34421.49,20709.04,11689.81,0.003664063,0.00075,28.83999,0.001183594,1886.136,25085580.0,0.002091797,22860.5,9967201.078506747,0.003191406
33304.43,19809.23,11947.45,0.003511719,0.0007304688,30.728205903002,0.0015022175887370024,1890.9960219120103,29893127.665392537,0.0019375,21324.29,9994679.632520648,0.003003906,34321.52,19815.0,12258.92,0.003613282,0.0007558594,38.45333,0.001119141,1597.736,26291050.0,0.002050781,21991.46,10471091.022385811,0.003107422
35621.23,20791.71,12449.26,0.003681641,0.0007558594,41.83845938229639,0.001037381664328862,2147.596872935935,25620238.29599019,0.002236328,23206.58,10256555.869483331,0.003197266,32614.19,18972.87,11976.29,0.003628906,0.0007285157,40.37599,0.001316406,2180.303,27430320.0,0.002189453,21058.96,10614737.320293836,0.003142578
33181.38,19124.76,12291.61,0.003529297,0.0007519532,48.92042519079547,0.001000461077669785,2131.5307268823103,29261421.333444644,0.00213086,20968.6,11123613.4770282,0.003015625,33279.43,19674.64,12078.19,0.003617188,0.0007617188,51.91199,0.001160156,2270.669,27526470.0,0.002117188,21401.2,10845868.285829905,0.003117188
32298.87,18032.69,12339.67,0.003597656,0.000734375,61.432602555418896,0.0011683601205072715,2220.3715492061865,26177897.119329438,0.002113281,20607.14,10495688.941339323,0.003140625,32823.76,18701.78,11964.75,0.00366211,0.0007207032,59.60265,0.001273438,2166.845,26607600.0,0.002207031,20972.44,9394834.56585377,0.003136719
32979.49,18747.92,12068.58,0.003693359,0.0007324219,47.822163242218345,0.000981046625080143,2191.873059120191,24863781.49677567,0.00221875,20916.69,11458357.322948266,0.003185547,32258.5,18597.95,12137.79,0.00356836,0.0007285157,53.83466,0.001425781,1853.45,26445360.0,0.00209375,20545.61,10425519.367600866,0.003056641
34882.93,20326.43,12312.75,0.003716797,0.0007363281,44.23579951533526,0.0012728996008421504,2367.8410480203784,27235109.781552408,0.002214844,22668.23,10946108.040517876,0.003212891,33114.08,18872.89,11920.53,0.003640625,0.0007578125,49.98932,0.001177734,2291.818,28244400.0,0.002132813,21112.8,10608377.075184776,0.00316211
32564.2,18403.76,11930.14,0.003523438,0.0007421875,14.443988804534623,0.0012603841455228095,1951.945986810468,28601059.370641965,0.002066406,20960.91,11225722.643551053,0.002976563,34296.52,20699.42,12274.3,0.003611328,0.0007363281,11.536,0.001021484,2164.922,26206270.0,0.002126953,22514.42,10756904.904743413,0.003140625
34925.23,20526.38,11935.91,0.003707031,0.0007402344,30.564293173900598,0.0011701660204264726,2256.0445139426165,26985927.18056333,0.002201172,22714.38,10755742.171083126,0.003222656,33304.43,19072.85,11747.49,0.003685547,0.000734375,30.76266,0.001248047,2155.309,26813820.0,0.002212891,21679.98,10742460.36142577,0.003128906
33621.66,19280.5,12103.18,0.003550781,0.0007539063,38.70037661117439,0.0011926186806725098,1826.6145447503577,28540235.61529886,0.002123047,21126.26,10749288.402709713,0.003066406,34550.31,20610.98,11857.08,0.003576172,0.0007363281,51.91199,0.001068359,1828.456,28268630.0,0.002078125,22226.02,11260768.26698025,0.003066406
33633.2,19401.62,12018.59,0.003621094,0.0007578125,55.52016386952241,0.0009989088724747003,1874.708760342603,27030084.271676265,0.002132813,21722.28,11444723.30080559,0.003123047,32258.5,19288.19,11732.11,0.003601563,0.0007304688,48.06665,0.001302734,1922.666,27466320.0,0.002103516,20560.99,11091804.026819969,0.003085938
34763.73,20622.52,12158.94,0.003482422,0.000734375,36.72458152581939,0.0011588041047787526,1782.819110394485,26022998.067732334,0.002070313,22529.8,10763131.4695325,0.003,35528.95,20941.68,11749.41,0.003646485,0.0007324219,40.37599,0.001101563,2166.845,27926640.0,0.002181641,23039.31,10824910.685955515,0.003164063
35155.95,20991.67,11985.9,0.003742188,0.0007519532,39.98133188785966,0.0011897055664709156,2108.4532907105554,24948174.253611576,0.002193359,23187.36,10636425.01123392,0.003212891,33498.61,19916.9,12299.3,0.003494141,0.0007246094,32.68533,0.001179688,1853.45,26414820.0,0.002105469,22004.92,9922152.430674845,0.003089844
34021.58,20007.27,11772.48,0.003515625,0.0007324219,44.01083728190308,0.0010617296733287816,1897.154052830348,26136880.855056304,0.002070313,22076.05,10628160.97879446,0.002947266,33400.56,19044.01,12080.11,0.00372461,0.000734375,32.68533,0.001210938,2184.149,27057950.0,0.002173828,21230.08,10328401.830874152,0.003226563
33066.01,18594.11,12258.92,0.003683594,0.0007519532,15.765775032384456,0.0010275784673861353,2139.3946549522125,26919668.10732418,0.002185547,20682.12,10692301.663001833,0.003144532,35528.95,21626.15,11974.37,0.003734375,0.0007617188,17.304,0.001181641,2241.829,25612480.0,0.002228516,23135.44,10413192.174872946,0.003242188
35213.63,20839.78,12381.97,0.003650391,0.0007460938,16.711566615266698,0.0010089665791663228,2153.3818285172283,27430609.531783827,0.002146485,22848.96,11071132.95864824,0.003134766,33469.77,19363.17,11976.29,0.003636719,0.0007460938,13.45866,0.001212891,2143.773,25582120.0,0.002140625,21770.35,9362720.299326124,0.003111328
33621.66,18994.02,12441.57,0.003591797,0.0007519532,45.73545539003578,0.0010770949708463029,2213.5135148997183,26407662.716284424,0.002119141,21126.26,10652621.93130594,0.003082031,33660.12,19484.3,11957.06,0.003730469,0.0007460938,61.52532,0.001042969,2161.077,26989640.0,0.002205078,21693.44,11241733.21200026,0.003236328
34911.77,20801.32,12237.77,0.003744141,0.0007324219,23.70020865654639,0.0011774756900196537,2149.658206799869,29202725.596075,0.002232422,22768.21,10575854.284606244,0.003269531,33348.64,19993.8,12076.27,0.00363086,0.0007441406,21.14933,0.0009433594,1995.728,25763200.0,0.002117188,21556.93,11594352.262546707,0.00316211
34704.13,20268.75,12424.27,0.003572266,0.0007324219,28.382513337588062,0.0010406150851574928,2158.7936321527386,28918649.992593095,0.002123047,22450.97,10904440.99183566,0.003076172,35790.43,21362.74,11859.0,0.003626953,0.0007128906,26.91733,0.001044922,1832.301,27861370.0,0.002095703,23643.03,10161467.924157852,0.003111328
33290.96,18780.6,11993.59,0.003603516,0.0007402344,35.90812348962693,0.0010150424390714316,1950.486110824576,28228916.737752885,0.002142578,21112.8,10525886.153718647,0.00309375,35290.54,21114.72,11843.62,0.003660156,0.0007460938,36.53066,0.001091797,2066.866,26654210.0,0.002107422,23039.31,10424975.529508317,0.003160156
32994.88,18161.5,12055.12,0.003564453,0.0007226563,42.04956934162803,0.0010212552230501448,2276.098952716532,28656300.032519456,0.002123047,20843.63,9956672.804285591,0.003052735,35154.03,21416.58,12068.58,0.00371875,0.0007304688,55.75732,0.001007813,2312.968,27586700.0,0.002103516,23152.75,10765078.075790565,0.00319336
33290.96,19151.68,12030.12,0.003464844,0.0007402344,11.727384624328893,0.0013197998991777659,1835.3199162203794,26032101.21516611,0.0019375,21178.17,11217321.284136701,0.002976563,35029.05,20926.3,11870.54,0.003767578,0.0007519532,15.38133,0.001099609,2211.066,26243000.0,0.002193359,23185.43,10590215.931307612,0.003251953
32979.49,19161.29,11891.69,0.003591797,0.0007265625,18.43720202535045,0.0011068234652586888,1850.8802132128674,25585971.992986325,0.002121094,20680.2,10879396.393959252,0.003076172,34696.43,20778.25,11766.72,0.003591797,0.0007421875,11.536,0.001263672,1926.511,25209010.0,0.002103516,22797.05,9560869.35849252,0.003117188
34277.29,20203.38,12201.24,0.003519531,0.0007207032,18.885609858695176,0.0010292091810558614,1716.6749559457185,25543994.88260097,0.0020625,22195.26,11781431.705591373,0.003054688,34713.74,20901.3,11947.45,0.003730469,0.0007460938,21.14933,0.0013125,2186.071,27252350.0,0.002222656,22943.18,9240881.55003256,0.003226563
35055.97,21133.95,12270.46,0.003619141,0.0007421875,44.008973055856856,0.0011968785463816124,1867.4370822474732,28800152.572568018,0.002109375,22916.26,10492955.292492896,0.003146484,33004.48,18790.22,12255.07,0.003595703,0.0007304688,44.22132,0.0009394532,2241.829,27140160.0,0.002064453,20985.9,10692294.455963405,0.003078125
34946.38,21481.95,11983.98,0.003609375,0.0007421875,21.975277823481864,0.0010036510093127202,2294.7345900992514,26335869.488370318,0.00213086,23022.01,9835688.098955,0.003097656,33339.03,19103.61,11760.95,0.00371875,0.0007148438,17.304,0.001230469,2182.226,24500040.0,0.002207031,21278.15,10668730.044786261,0.003189453
33369.79,19134.38,12091.65,0.003685547,0.0007382813,14.26766900952453,0.001188904776822918,1984.9393041373787,25368865.38141197,0.00213086,21128.18,10993173.278253295,0.003087891,34154.24,20182.23,12107.03,0.003482422,0.0007519532,15.38133,0.001451172,1864.986,26766590.0,0.001931641,22337.54,9734814.675742172,0.00303711
34869.47,20957.06,12087.8,0.00372461,0.0007636719,49.47527523158803,0.0011332802463739026,2156.403390047384,28342699.90739407,0.002205078,22962.4,11224038.884522881,0.003283203,35192.48,20651.36,11922.45,0.003671875,0.0007441406,57.67999,0.0009960938,1872.677,26587890.0,0.00209375,22741.29,10285580.539668735,0.003191406
34779.11,20216.84,12072.42,0.00372461,0.0007636719,41.59324343663106,0.0012429562217257742,2128.6817471048976,29051043.059750546,0.00215625,22360.61,11205677.04030044,0.003142578,32258.5,18071.14,11787.87,0.003648438,0.0007363281,30.76266,0.001140625,1755.394,27532350.0,0.002072266,20662.89,10065569.561170815,0.00316211
34838.71,20822.47,11993.59,0.003548828,0.0007460938,26.53038726999098,0.0011708434147825473,1854.7866126985143,27874937.56885547,0.002085938,22739.37,11003538.544463038,0.003001953,32823.76,19115.15,11689.81,0.003621094,0.0007304688,24.99466,0.0009902344,1795.77,24944210.0,0.002107422,20387.95,10762526.922394551,0.00309961
33671.65,19295.88,12082.03,0.003703125,0.0007441406,41.38603905238939,0.0012021495750580763,2175.193980617991,28418369.27070652,0.002181641,21458.88,11419335.896877112,0.00319336,34342.66,19984.19,11968.6,0.003632813,0.0007382813,46.14399,0.001146484,2187.994,27851880.0,0.002136719,22477.89,10512702.230578644,0.003148438
32979.49,18851.74,12005.13,0.003591797,0.0007285157,42.88993648472499,0.001008019126553452,2207.5496504083503,29325663.642220728,0.002095703,21018.59,10673247.971644623,0.003070313,34731.04,20326.43,12185.86,0.003556641,0.0007285157,44.22132,0.001207031,1803.461,27387310.0,0.002107422,22616.32,11212396.01492409,0.00306836
32933.35,18611.41,11912.84,0.003689453,0.0007734376,45.23620756077443,0.001122590893797501,2197.1365097236435,28958217.638165288,0.002208984,20843.63,10186720.226127086,0.003179688,32614.19,18626.79,12058.96,0.003611328,0.0007128906,44.22132,0.001041016,2276.437,27129320.0,0.002138672,20564.84,9032274.656293428,0.003111328
33542.84,19197.82,12151.25,0.003693359,0.0007285157,42.17070538993782,0.0011245808273178247,1911.3124066683292,29731670.397196945,0.002166016,21297.37,11392973.595636373,0.003150391,32904.51,18970.95,11964.75,0.00366211,0.0007265625,55.75732,0.001087891,2282.205,27511260.0,0.002125,21051.27,9006478.062834127,0.003148438
34119.63,20447.55,11949.37,0.003617188,0.0007265625,48.845476401866456,0.0010402672381469287,2106.027081572344,29097443.697234668,0.002136719,22341.38,9624366.78757703,0.003115234,32564.2,18986.33,12051.27,0.003599609,0.0007304688,48.06665,0.001052734,2178.381,26964240.0,0.002115234,20707.12,11376525.468280368,0.003042969
34556.08,20632.13,12145.48,0.003634766,0.0007617188,43.794962664896936,0.0012503170882560404,2345.2486071059925,27245785.476327684,0.002154297,22345.23,11196591.057593726,0.003134766,33798.55,19384.32,12083.96,0.003707031,0.0007539063,48.06665,0.001193359,2172.613,28062760.0,0.002205078,21418.5,10955141.034187863,0.003205078
33767.79,18892.12,12053.19,0.003582031,0.0007441406,52.40489033508833,0.0009879260706141227,2122.8942772439764,25358035.794734284,0.002148438,21731.89,10963375.320731146,0.003074219,34398.42,20743.64,12037.81,0.003488282,0.0007285157,42.29866,0.001162109,1876.522,26607600.0,0.001980469,22524.04,10186017.705189472,0.003056641
33583.21,19889.98,11843.62,0.003576172,0.0007441406,38.86157167643202,0.0012258439121801317,1864.4859174080166,26103597.274664298,0.002119141,21783.81,10814582.704193795,0.003052735,35229.01,21251.23,12010.9,0.003681641,0.0007363281,26.91733,0.001167969,2186.071,26844060.0,0.002234375,23137.37,9146885.874282723,0.003164063
32773.77,18299.94,12258.92,0.003585938,0.0007285157,23.97922960541947,0.0010703543855055538,2076.9457917959157,28810453.7502064,0.002109375,20241.83,10539225.7991216,0.003095703,34752.19,21101.26,12172.4,0.003591797,0.0007519532,32.68533,0.001048828,2014.954,25647050.0,0.002115234,22614.4,10087884.770447833,0.003113281
35055.97,21047.43,11989.75,0.00359375,0.0007304688,-3.0655612801380365,0.001174952368101346,1913.6382965479565,26216242.966718916,0.002132813,23300.79,11145749.256855777,0.003123047,33400.56,18682.55,12078.19,0.003640625,0.00075,21.14933,0.001103516,2174.535,25971980.0,0.002228516,21099.34,10998084.906760909,0.003177735
33367.87,18905.58,12393.51,0.003679688,0.0007597657,45.28619991795233,0.0011155933064595047,2127.4252531827387,25291179.828505807,0.002173828,21101.26,11062116.694696922,0.003140625,33354.41,19203.59,11724.42,0.003599609,0.0007460938,59.60265,0.001347656,2184.149,28280570.0,0.002150391,21418.5,10936298.260513218,0.003101563
33798.55,18436.45,11747.49,0.00363086,0.0007285157,14.703600965572099,0.001068166883019381,2165.6809258302524,24865098.1422245,0.002136719,21697.29,11205550.26059272,0.003076172,34056.19,20651.36,11870.54,0.003488282,0.000734375,13.45866,0.001347656,1828.456,24890050.0,0.001957031,22368.3,9745696.636764688,0.003117188
33290.96,17973.08,12026.28,0.003615235,0.0007285157,32.32201651642256,0.0009873909607632007,1973.59599083762,27634974.83317224,0.002101563,20993.59,11151727.07384476,0.003080078,33008.34,19061.31,11964.75,0.003646485,0.0007382813,42.29866,0.0009667969,2066.866,25408510.0,0.002148438,21112.8,10428160.106524516,0.003144532
33627.43,19457.38,12082.03,0.003619141,0.0007636719,37.25289392308082,0.000982757460230109,2061.3092885523934,26961639.343497384,0.002091797,21258.92,11086261.06555936,0.003105469,34056.19,19928.43,11845.55,0.003603516,0.0007285157,42.29866,0.001113281,2187.994,26666420.0,0.002177734,22062.6,9517906.617282981,0.003121094
35317.46,20958.98,11832.09,0.003740235,0.0007167969,40.78590240271405,0.0011747856575853805,2177.7400306066274,26696686.215384677,0.00221875,23569.96,10955160.79166903,0.003259766,33633.2,19074.77,12024.35,0.003712891,0.0007382813,48.06665,0.001113281,2207.221,28240680.0,0.002201172,21353.13,9888944.08337655,0.003203125
