Station2_mp_6,Station2_mp_7,Station2_mp_8,Station2_mp_9,Station2_mp_10,Station2_mp_11,Station2_mp_12,Station2_mp_13,Station2_mp_14,Station2_mp_15,Station2_mp_16,Station2_mp_17,Station2_mp_18,Station2_mp_19,Station2_mp_20,Station2_mp_21,Station2_mp_22,Station2_mp_23,Station2_mp_24,Station2_mp_25,Station2_mp_26,Station2_mp_27,Station2_mp_28,Station2_mp_29,Station2_mp_30,Station2_mp_31,Station2_mp_32,Station2_mp_33,Station2_mp_34,Station2_mp_35,Station2_mp_36,Station2_mp_37,Station2_mp_38,Station2_mp_39
38616.41220356701,0.0036698016069151426,51675.5,36132.67,15973.51,0.003898438,0.001289063,34.54137256813377,0.0008829583157753439,1136.7790926934833,26181078.212536763,0.0015625,37057.47,8109626.230235821,0.003039063,39130.11,0.003648438,56512.93,39026.28,15865.84,0.003941406,0.001285156,34.60799,0.0008867621197994368,1156.4645211911268,25959900.0,0.001564453,40106.82,7785746.0,0.003060547,-0.0014991708291848596,0.002566055534094434,-0.0004981884495734297,0.0004766898529252279
36864.72601258571,0.0037067853657715235,56820.55,39008.98,16165.78,0.003962891,0.001310547,33.32421102896931,0.0009893251040986315,1176.7794989340202,26749141.932961363,0.001564453,40414.45,5015757.837064604,0.003111328,36528.73,0.003701172,55380.48,36945.95,16496.47,0.003972657,0.001294922,34.60799,0.0008912883877462476,1190.2833133385047,25153180.0,0.001601563,39299.3,7204546.0,0.003146484,-0.0016639436805051487,0.001368415109865238,-0.00025181187269947893,0.0011876015558021126
38503.461372858954,0.003642953297669752,53957.7,36947.88,16398.42,0.003888672,0.001337891,37.1620638185758,0.0007739942130209893,1144.4848487449965,25612645.309775792,0.001605469,36213.42,5172396.795267656,0.003083985,38439.86,0.003619141,57645.38,40524.04,16181.16,0.00396875,0.001283203,32.68533,0.0009327889801290678,1094.3777557686456,25648970.0,0.00159375,41683.4,6912706.0,0.003173828,-0.0010636330126498296,0.0008771271789125903,-0.0020995278474036936,0.0011815495002855064
37755.0942807067,0.0036986444104817476,57464.65,40156.81,16198.46,0.003964844,0.001287109,32.952242773429454,0.000806059557198686,1119.5620557572538,27264180.782664772,0.001566406,40948.95,7037035.2326266905,0.003115234,37145.91,0.003701172,55572.74,38434.1,16079.26,0.003892578,0.001269531,36.53066,0.0009505408530441345,1203.9218411745749,26043790.0,0.001605469,39695.37,7503340.0,0.003101563,-0.0005604458189969299,0.0012730175039193945,-0.001004539312052503,0.0014057106665376054
34981.95066478479,0.0036588262954454355,56353.35,39233.93,16194.62,0.003966797,0.001310547,39.166120352765425,0.0009390003288177703,1103.7952861234019,28334239.152360644,0.00159375,40118.35,8613619.905846804,0.003130859,35275.16,0.00363086,52509.94,38357.19,16409.96,0.003951172,0.001308594,34.60799,0.0009156973572057391,1211.2915138634683,27263240.0,0.001601563,36088.45,10928000.0,0.003021484,-0.0006048407381596892,0.0012986327801092403,-0.001346654094441329,0.0025104442583810693
40967.64051325905,0.003670402211951502,54023.07,35988.46,16225.38,0.003873047,0.001291016,36.90988754018053,0.0009498578867127366,1241.9985378114327,25577427.214483887,0.001566406,36703.7,6868095.1220959155,0.003035156,40733.61,0.003626953,57491.57,39658.84,16484.94,0.003947266,0.001302734,36.53066,0.0009524948104158326,1175.5732322375493,23613420.0,0.001595703,41027.77,10738960.0,0.003107422,-0.0008339501172741363,0.00174376404154488,-0.0016212232947435212,0.0017219997633464185
37784.29619800456,0.0036944381426237236,57085.88,39895.32,16131.17,0.003958985,0.00125,31.170262009259467,0.0009331110560347556,1167.6423721913288,25251292.893595353,0.001578125,41066.23,7774383.150760818,0.003119141,37413.16,0.003673828,56397.57,38780.18,16248.45,0.003976563,0.001277344,34.60799,0.0009060188040025852,1178.426960766335,24786680.0,0.001595703,40216.41,8591164.0,0.00309375,-0.00042014204489425306,0.001905407070250264,-0.0019573309261154926,0.001863185621173252
37768.72455351387,0.0036152392893578134,54301.86,37440.08,16367.66,0.003884766,0.001199219,37.15749713223055,0.0010416279375852387,1137.7549094660915,23684919.21988387,0.001544922,37518.91,10077376.493949696,0.003035156,37613.12,0.003634766,56428.33,39593.46,16027.35,0.00396875,0.001328125,42.29866,0.0009142469360934079,1145.105244373886,24918010.0,0.001570313,40537.5,8423366.0,0.003080078,-0.0015827795871663432,0.0014278636350081907,0.0008633355156839081,0.001493265836037907
38065.83176204042,0.003648799154283943,57041.66,39420.43,16477.25,0.003964844,0.001296875,38.05199536969676,0.0008652724234900919,1110.5251188497668,26585746.37043372,0.001595703,40587.48,6892259.547730384,0.003126953,37932.28,0.003621094,55218.98,38188.0,16315.74,0.003945312,0.001324219,36.53066,0.0009490282703149616,1228.1066288010259,25149020.0,0.00159375,39243.54,7590851.0,0.003046875,-0.000549912965834148,0.0011649990343216335,-0.000238320714338569,0.0010608136069500803
35699.33487144994,0.003661729669615938,57083.96,39739.59,15894.68,0.003953125,0.001226563,34.07062499209723,0.000951852504435588,1157.254579130705,24933478.04171352,0.001597656,41193.12,7977963.184698536,0.003164063,35963.47,0.003621094,53782.74,35207.86,16419.57,0.003933594,0.001314453,34.60799,0.0009032910244790302,1231.6935518941846,24896060.0,0.001603516,37176.68,7355385.0,0.003078125,-0.0016358591756502408,0.0012476452772434983,-0.0003902820209781509,0.0022200717685385432
37999.39728700868,0.003665887818362478,55709.25,39108.95,15940.83,0.003912109,0.001230469,19.52637113504329,0.0009827320880858147,1171.1317918857217,26391315.683415893,0.001601563,39847.25,7537753.459907942,0.003105469,37795.77,0.003708984,56368.73,39326.21,16015.81,0.003964844,0.001289063,28.83999,0.000849290347933739,1170.5099806873222,24719280.0,0.001576172,40560.57,7514290.0,0.003107422,-0.002069373003412276,0.000781668518668486,-0.0005200952945515805,0.001683839963861264
36406.742210398465,0.0036882612119051956,51675.5,36238.41,16361.89,0.00390625,0.001363281,39.52628575876396,0.0009918272679300972,1212.6002603654163,24753264.680873074,0.001564453,36301.86,6313076.709640608,0.002992188,34636.83,0.003689453,53938.48,33256.36,16192.7,0.003964844,0.001314453,38.45333,0.0009730342243673511,1182.4959769252664,25001150.0,0.001566406,35077.12,5253836.0,0.003058594,-0.0007456575666453558,0.002222541380000065,-0.0006654474868155359,0.0009140351402188635
37425.4393951027,0.0036942006686774107,54417.22,36920.96,16388.81,0.003970703,0.001285156,31.679783036203556,0.0009314147251005772,1145.713192199062,26537560.674468797,0.001595703,38168.77,5351385.712629053,0.003103516,38284.13,0.003677735,55122.84,38280.29,16211.92,0.0039375,0.001294922,34.60799,0.0010057136739144406,1268.8394200095865,27218510.0,0.001542969,39001.29,6836145.0,0.003033203,-0.0014987975757858336,0.001348007264820626,-0.0014531289520238581,0.0008911349165818944
35370.30698424882,0.0036664511914280304,57716.52,41889.13,16365.73,0.003998047,0.001292969,35.76374689403235,0.001014815835882618,1233.767629906952,27802299.573200755,0.001574219,41679.56,7693661.778750981,0.003164063,35938.48,0.003681641,52509.94,36176.89,16548.39,0.003962891,0.001314453,36.53066,0.0009862266744007863,1168.2740166794747,25326530.0,0.001615234,36205.73,6376747.0,0.003119141,-0.0004944196374946335,0.0009232085217566517,-0.00039494873192116593,0.0009901341569204252
37005.411527275195,0.003628134600498376,57685.75,40247.17,16102.33,0.004023438,0.001304688,35.98084921503644,0.0010099583418438566,1191.464764100013,26780992.708506275,0.001601563,41395.0,11640528.260246182,0.003199219,37278.57,0.003634766,55074.77,37941.89,16634.91,0.003955078,0.001248047,34.60799,0.0009114996720731834,1119.4027808464264,25326530.0,0.001576172,39105.11,8181485.0,0.003105469,-0.0003441907219425861,0.0006349345933215947,-0.0008418747636604635,0.0011658851286265087
37346.232898782844,0.003663954142232741,56226.45,39435.8,16054.26,0.003996094,0.001304688,37.75776018473182,0.0009021373398171872,1128.8821073941035,26119267.836544257,0.001628906,40370.22,6397058.303125256,0.003199219,37178.6,0.003650391,55207.44,37905.36,16296.52,0.003949219,0.001302734,40.37599,0.0008626482377589491,1225.0629519873353,25726880.0,0.001570313,38974.37,6748633.0,0.003097656,-0.0007469872876846777,0.0016088700995737495,-0.0012305260601630803,0.0013042167804913356
36645.94868727484,0.0036719304901494006,56312.97,39049.35,16067.72,0.0039375,0.001263672,32.38452777090323,0.000883011960255522,1158.7864569276455,25843557.29542608,0.001578125,40104.89,7211358.473088716,0.003111328,36522.97,0.003646485,54845.98,36426.84,16315.74,0.004033203,0.001277344,30.76266,0.0009221712080597212,1189.4605367742208,24767220.0,0.001605469,37830.38,6901770.0,0.003158203,-0.0004514135575305343,0.0010356170672196048,-0.0016100707769982402,0.0006954323651640212
35571.29306292455,0.0036481627456390873,55886.14,36496.05,16240.76,0.003957031,0.001294922,39.529998428664314,0.0009071442310213092,1141.798834870945,26159113.183632247,0.001578125,39128.18,7141765.891295992,0.003119141,35188.64,0.003634766,53578.94,36273.02,16386.88,0.003916016,0.001292969,38.45333,0.000915539178394142,1180.952735125185,24221540.0,0.001597656,36088.45,7797808.0,0.003117188,-0.0005824577790596328,0.0003425423362098025,-0.002081396255573237,0.002141004106174512
37205.303718023504,0.0036195612882588563,58047.21,40870.12,16175.39,0.0039375,0.001220703,25.261901942760982,0.0008076317493850737,1173.9194325691808,27563744.418992963,0.001603516,42046.79,7882770.251778704,0.003148438,37576.59,0.003613282,56228.38,38920.53,16081.18,0.003943359,0.001298828,19.22666,0.0009089971953215119,1127.1385364238665,25963190.0,0.00159961,39906.86,7929917.0,0.003117188,-0.0004806921075102208,0.0021120059426674317,-0.00031909668986454824,0.0014580764334193447
38019.23485985117,0.0036283863432984564,58372.15,41045.08,15877.38,0.003966797,0.001277344,39.81623180714982,0.0009451309170031372,1258.621024127431,26028003.604291625,0.00159375,42131.39,10376540.948401367,0.003167969,38034.18,0.003625,56584.07,39395.43,16111.94,0.003935547,0.001304688,36.53066,0.0009290603513732262,1169.7005703488176,24094090.0,0.001601563,40527.88,9866417.0,0.003125,-0.0001796995726145065,0.0012314200675270935,-0.0005635871691108425,0.0014906147661989271
38254.960927669614,0.0036854820553732875,57374.28,39895.32,16117.71,0.003972657,0.00128125,26.02597031547396,0.0008128409593904444,1188.9138556449127,25476217.749149505,0.001580078,41085.45,8654971.206683842,0.003138672,39003.21,0.003675781,56578.3,39126.26,16038.88,0.004001953,0.00128125,30.76266,0.0008334062891865023,1233.7837825436573,25253600.0,0.001632813,40243.32,9122149.0,0.003175781,-0.0011956318356744697,0.0013926236641199974,-0.0010678078550933085,0.0010922619775438419
34952.244479549925,0.0036479225348797326,55743.86,38628.29,15994.66,0.003908203,0.001287109,40.52301382748251,0.000947057625837108,1167.6108403166102,24732613.14542082,0.001597656,39751.13,6595996.187962153,0.003070313,34408.04,0.003673828,52509.94,36722.92,16338.82,0.003898438,0.001238281,36.53066,0.000892848904533594,1170.5885235992337,24101690.0,0.001576172,33908.14,8538876.0,0.003076172,-0.001899412340808582,0.0012549334676044389,-0.0004652824855793941,0.001851556663934959
35895.13254305904,0.0037091344159041143,59108.53,42121.77,16110.02,0.004027344,0.0013125,33.57728271727191,0.0009181862432721116,1105.4529234952386,29226377.74716154,0.001605469,43010.04,12631207.361503325,0.003197266,35892.34,0.003652344,55380.48,38245.68,16288.83,0.003933594,0.001296875,32.68533,0.0009961441959851585,1173.0117506290615,26978040.0,0.001595703,38972.44,5775163.0,0.003109375,-0.0010028484051018047,0.0006142988710518831,-0.0011293239915896312,0.0016241263638968103
39108.50713366123,0.0036755508909424354,55680.41,38011.11,15885.07,0.003873047,0.001230469,32.0999227771941,0.000920999671570692,1178.5223414032714,25081028.44101482,0.001570313,39781.89,5779182.326642248,0.003085938,38580.22,0.003703125,57474.26,40220.25,16185.0,0.003970703,0.001255859,36.53066,0.0009108464710098809,1181.0395379415854,25262020.0,0.001597656,41462.3,8553386.0,0.003125,-0.0004449720034112356,0.002115421410159628,-0.00044970925169582495,0.0005111181336685947
34729.12661596841,0.0037013050208997136,55230.51,38138.01,15760.09,0.0039375,0.001265625,34.13463226917774,0.0009562376974279135,1116.0660816541588,25731546.60210971,0.001609375,39197.39,5860717.745572208,0.003142578,33644.74,0.003591797,55249.74,37834.23,16406.11,0.003947266,0.001246094,36.53066,0.0009333086322355497,1199.0681095460225,26539550.0,0.00159375,39103.18,5705061.0,0.003078125,-0.00030227733188312216,0.0008394280106935747,-0.001728294224294618,0.0018663437331321938
38458.76669608267,0.0036532463307188423,56716.73,39435.8,16011.96,0.003935547,0.001248047,33.86063677102985,0.0009922063653271082,1151.2537746170058,25891885.99445842,0.001568359,40810.51,7528193.052712408,0.003115234,37247.81,0.003626953,57268.54,39893.4,16246.53,0.00396875,0.001294922,36.53066,0.0009637845071096263,1184.1430216791878,25123240.0,0.001597656,41195.05,9045588.0,0.003085938,-0.0009662728797747561,0.0017597020960817013,-0.00020207148966338385,0.0014014019545823494
38070.0053698287,0.0037125264383882917,57685.75,40293.32,16471.48,0.003988281,0.001308594,40.83411331281943,0.000947229255739758,1168.4626487473092,28597165.52137966,0.001597656,41116.21,7789481.311241388,0.003164063,37272.81,0.003640625,56368.73,39337.75,16096.56,0.003951172,0.001333984,36.53066,0.0009400869083341166,1188.251409041681,24032800.0,0.001570313,40449.05,9866417.0,0.003087891,0.0008854034497238262,0.0015352026532645068,-0.0013136637937805813,0.0022511654469629873
36143.79998660689,0.00369094487601003,55911.13,38591.75,16073.49,0.003892578,0.001269531,29.272191934490095,0.0009495107029631451,1157.6570548312595,26293425.3616581,0.001578125,39968.38,6516261.3385714125,0.003091797,35703.91,0.003621094,53242.47,37905.36,16031.19,0.004025391,0.001308594,34.60799,0.0009383184967967278,1181.9001232825915,25868360.0,0.001597656,38526.39,6074213.0,0.003142578,-0.0005140344005646812,0.000578976876061978,-0.0006313683218881687,0.0015664351044301801
37016.2846518361,0.0036195527905993406,54417.22,37343.95,16219.61,0.003884766,0.001230469,25.637376956472632,0.001001554024934621,1127.0719296142115,25940972.058339246,0.001566406,38399.49,6255225.984905824,0.003035156,36528.73,0.003664063,55759.24,38526.39,16267.68,0.003949219,0.001310547,23.07199,0.0009255946914838431,1196.9582313758572,26455890.0,0.001601563,39676.14,7496611.0,0.003105469,-0.00028149128979210815,0.001560471603130202,-0.000850131090367593,0.001135280968870086
34391.82179164626,0.0036799474284832175,53990.39,37661.19,15973.51,0.003935547,0.001287109,27.428729853904024,0.0010279845391180484,1153.1494364446567,23780247.601512115,0.001546875,38859.0,3699412.32933118,0.003111328,34519.55,0.003636719,52890.62,35598.16,16419.57,0.003976563,0.001279297,34.60799,0.0008239208881333097,1251.5612359232437,25497750.0,0.001628906,36647.94,6147049.0,0.003117188,-0.00021989625348897853,0.0019459509492483899,-0.0011760297619609625,0.0013585654608603765
39421.62284738704,0.0036648902877830644,57831.88,40898.96,15863.92,0.004,0.001289063,37.776355680150765,0.0009173349272351819,1213.0400921162225,25382914.413156338,0.00159375,41862.21,7133067.3562808605,0.003167969,38766.72,0.003677735,57468.5,39828.03,16185.0,0.003917969,0.001242188,36.53066,0.0009550670010551527,1199.8550237086922,23302290.0,0.001568359,41027.77,8794004.0,0.003083985,-0.0016373998455532404,0.001175341071696906,-0.0008672988353049217,0.001680982508930851
39042.25501256343,0.0036959291950619303,59108.53,40923.95,16138.86,0.003914063,0.001283203,33.918520705598986,0.0009271706794925014,1152.6735970189607,25117767.971482188,0.001570313,43052.34,11003465.58335565,0.003134766,38922.45,0.003699219,57020.51,41444.99,15858.15,0.003972657,0.001275391,38.45333,0.0007925093650062877,1132.0544697839748,25480220.0,0.001597656,40906.65,7765859.0,0.003136719,-0.00047067007567131564,0.00046084728342264095,-0.00038683387234219745,0.001990242046750737
38684.540648431466,0.003692310776401754,56151.46,39447.34,15890.84,0.003964844,0.001335938,35.75871019249975,0.0009532833428664176,1279.7720514689518,25122780.17916824,0.001566406,40508.66,9076534.593476132,0.003111328,38987.82,0.003646485,57110.88,39268.54,15881.22,0.004003907,0.001308594,38.45333,0.0009210690761933081,1118.1912483882074,23757710.0,0.001574219,40643.24,6912706.0,0.003169922,-0.0006846124642129431,0.001150945911576019,-0.0009679326894279344,0.0013927395265421626
40454.82015669964,0.00365065653346458,54619.1,36228.8,16583.0,0.003912109,0.001296875,33.82250179457564,0.000905783415848955,1170.1320161962028,24641616.379336018,0.00159961,37549.67,5416648.2424180405,0.003113281,40264.48,0.003636719,57966.46,40220.25,16038.88,0.004025391,0.00128125,36.53066,0.0009258260278617986,1155.8559709541912,23769500.0,0.001582031,41296.95,11432520.0,0.003164063,-0.0014703865187287004,0.0021812164957290955,-0.0008215568003004912,0.0008928933451226275
39478.44134160691,0.003696340219020694,54276.87,37786.16,16146.55,0.003994141,0.0013125,34.15959445122107,0.0009499010837362015,1197.0070820455792,25221152.104595922,0.00159375,38805.17,8208272.455535032,0.003142578,38766.72,0.003720703,57928.01,40897.04,15967.74,0.003972657,0.001232422,28.83999,0.0008965212703367658,1112.4490484813246,25313880.0,0.001585938,41721.86,8378379.0,0.003169922,-0.0004694357292886819,0.0010354149314589392,-0.0018565131072096697,0.0014236283631816032
36404.30555396964,0.0037048583267247958,56439.86,39306.99,16404.19,0.003945312,0.001292969,34.35698259184228,0.0009216135837868662,1150.3136099952817,27440107.097445685,0.001570313,40422.13,6138287.3065828495,0.003111328,35684.68,0.003689453,55772.7,37565.05,16108.1,0.00397461,0.001308594,30.76266,0.0009661828432247439,1139.875705784719,26006960.0,0.001548828,39076.27,7431705.0,0.002996094,-0.001208440520374465,0.0021637477001458186,-0.0013386696224132134,0.0013631709273592355
38929.00668399519,0.0036630848369693125,54705.62,38411.03,16115.79,0.004001953,0.001275391,26.079338424563282,0.000885724172263861,1150.1249389691145,25009993.16218051,0.001603516,38610.98,7637498.8372317515,0.003150391,39478.11,0.003652344,57724.21,40677.85,16586.84,0.003976563,0.001285156,32.68533,0.0008672431267458059,1168.956612349333,23990230.0,0.001574219,41773.77,8395082.0,0.003146484,-0.002161361434280212,0.0010570566969218737,-0.0003772684236489409,0.0017205959165840438
40116.775209149244,0.0036587456750781797,57032.05,40470.2,15948.52,0.003992188,0.001300781,30.607927851900566,0.0009512605752630171,1227.2835393499963,26206952.623371262,0.001566406,41006.63,8193399.521830067,0.003134766,39778.04,0.003664063,59243.11,41095.07,16363.81,0.003941406,0.001257813,28.83999,0.0009134130271027017,1187.5039905680057,24288640.0,0.001626953,42142.92,9001833.0,0.003195313,-0.0005438844088731009,0.00044468159851317836,-0.0009884430582952361,0.001665950332773267
39167.76482317974,0.0036514935285347086,54055.76,37599.66,15973.51,0.003921875,0.001285156,41.47378193839667,0.0009040805937762525,1150.656482910599,25447899.199390396,0.001578125,38610.98,7551872.795514883,0.003113281,39089.73,0.003720703,57505.02,39778.04,16350.35,0.003917969,0.001259766,36.53066,0.0009460708563276752,1172.7494996336295,25480220.0,0.001572266,41164.29,8361900.0,0.003121094,-0.001496131136355699,0.001486674769392909,-0.0006780839000750819,0.0010387213867086664
39522.98721894953,0.003605729839596294,57606.93,40564.41,16208.08,0.003939454,0.001292969,38.70859080678086,0.0008139817457798882,1125.8492911611183,25253461.77049803,0.001574219,41270.03,8217357.9741401775,0.003160156,39416.58,0.003681641,57878.02,40408.68,16313.82,0.003933594,0.001253906,40.37599,0.0008900902536450927,1169.0221303060289,26121750.0,0.001572266,41514.21,9609125.0,0.003115234,-0.001105601637441651,0.00041256622745635405,-0.0011218609815511254,0.0011064032126457519
35590.86060084875,0.003630544083230673,57451.19,40077.98,16323.44,0.003923828,0.001246094,32.7797818249372,0.0009253394570590801,1224.7540666900416,26037680.65083547,0.001597656,41300.79,10411586.485159619,0.003115234,34519.55,0.003613282,53330.91,38141.85,16248.45,0.003994141,0.001333984,42.29866,0.0008816111385798143,1196.0263330317384,25284100.0,0.001601563,38526.39,6633544.0,0.003087891,-0.0011297108599589688,0.0023565558864888547,-0.0005817037567999411,0.0013093802908779569
38469.49420932745,0.0036474366565980338,57601.16,40006.84,16323.44,0.003943359,0.001277344,34.680405378947206,0.0009312883063112191,1134.9425590300893,26096049.97596703,0.001597656,41398.85,8232378.08705934,0.003179688,39283.92,0.003619141,56078.4,38689.81,15990.82,0.003914063,0.001267578,34.60799,0.0009257495673102302,1214.633021341365,26004200.0,0.001574219,40226.02,8104924.0,0.003085938,-0.0011490534682357062,0.0012432543260796165,-0.0004987925328934439,0.000656249337093281
38369.90545941596,0.003611021547223215,53892.34,36380.69,16434.95,0.003892578,0.001333984,22.479047690639703,0.0009516057314302842,1110.3577841029053,25718391.383075792,0.00159961,38395.64,6762449.842584908,0.003107422,38270.67,0.003650391,57076.27,39578.08,16158.09,0.003896485,0.001222656,26.91733,0.000876292486830131,1176.3020215124136,24060030.0,0.00159375,41302.71,9472150.0,0.003078125,-0.0019256591588240344,0.0014538271596025653,-0.0013828188831694432,0.0015410240877153096
38520.38385467679,0.003610514814934395,58337.54,41212.35,15910.06,0.003886719,0.001220703,37.06719698847921,0.0008211814663505812,1153.8553960221152,27370716.01182809,0.001539063,42131.39,10305436.551033763,0.003085938,37828.46,0.003582031,57035.89,39631.92,16111.94,0.003947266,0.001298828,34.60799,0.0008881820668565168,1186.0105131922342,26085520.0,0.001576172,40733.61,6989267.0,0.003103516,-0.000419937727059319,0.002220682372033326,-0.001810338432559354,0.0013834879750496479
39240.241147208435,0.0036222370093743255,56553.3,39366.59,16165.78,0.003986328,0.001279297,31.69142021622715,0.0009590540587606858,1198.2316397723441,25990090.84299863,0.001597656,40529.8,5805480.6855823,0.003130859,39403.12,0.003615235,57383.89,40608.63,16221.54,0.003896485,0.001230469,32.68533,0.0009167237686805801,1266.1424613187246,25617390.0,0.001580078,41352.7,9154955.0,0.003101563,-0.0001809416899949918,0.0012929423803370549,-0.0022691414578887466,0.0016372095369836704
37604.13155851581,0.0036513071598144133,55693.87,34594.53,16333.05,0.0039375,0.001285156,32.052194149578725,0.0008587670336936232,1156.1810925127315,24998092.575539924,0.00159375,38843.63,7617612.0371419005,0.003138672,37134.38,0.003642578,54572.96,37974.58,16271.52,0.003892578,0.001287109,36.53066,0.0008834018300735005,1167.1444752796428,23770640.0,0.001566406,39074.34,6824458.0,0.003021484,-0.0005958382812847785,0.002313886444800835,-0.0005095471423389046,0.0013215245795658518
38582.136368430554,0.00365760297889601,59854.52,41068.15,16111.94,0.003994141,0.001298828,33.16626639013142,0.0009209350065887027,1139.4471433745623,25713598.12063851,0.001595703,43052.34,11568616.335379152,0.00319336,39141.64,0.003642578,58324.08,40768.21,15896.6,0.003947266,0.001294922,36.53066,0.0009567090586395193,1140.590672381472,25034710.0,0.001576172,41773.77,7897111.0,0.003144532,-0.0003581641048588174,0.0014363285009406806,-0.00039182511799490134,0.0014086141273160116
36039.431073041385,0.003620985798916558,57728.05,40664.39,16167.7,0.003966797,0.001302734,32.649256728166144,0.0009062572304729654,1167.9669082949483,24375620.860842165,0.001578125,41694.94,9461278.964545244,0.003138672,36451.83,0.003642578,54180.73,37830.38,16444.56,0.003892578,0.001275391,34.60799,0.000987862307063658,1177.1589727731084,25371530.0,0.001546875,38728.27,5895480.0,0.0030625,-0.0010001966481345478,0.0010770839003137172,-0.0016826362174605096,0.0011819250326256443
37652.37242542121,0.0036708457626200624,57739.59,40220.25,16273.45,0.003939454,0.001359375,34.95058542126817,0.0010047196681508917,1154.0449835929214,24212781.2580028,0.001542969,41366.16,9343882.060714269,0.003111328,37734.25,0.003654297,57264.69,39305.07,16461.87,0.003951172,0.001300781,38.45333,0.0008913368911968684,1232.4478816915391,24445290.0,0.001605469,40570.18,7383038.0,0.003123047,-0.0005852652420575306,0.0007162882066648139,-0.00020769799979893558,0.0011348835982394273
38880.90360094886,0.003651027497053914,56801.33,39633.84,16011.96,0.0039375,0.001230469,36.63413769217388,0.0008661316464007106,1210.3134159132983,27090753.58225113,0.00159961,40595.17,6920106.156542936,0.003105469,39964.54,0.003613282,57174.32,40220.25,16327.28,0.003917969,0.001285156,38.45333,0.0008848828674457184,1183.5898890449876,27104200.0,0.001564453,41671.87,8794004.0,0.003132813,-0.0019104331427421274,0.0009727099012958139,-0.0007328071955392053,0.0013893419728744161
38486.17750439497,0.0036639979795489,55797.7,38649.44,16042.73,0.00396875,0.001287109,25.65358109935924,0.000849536895825207,1214.0093372734532,25656401.140909936,0.001601563,39551.17,6883104.183417635,0.003117188,37936.13,0.003722657,56493.7,38947.45,16019.66,0.003898438,0.001271484,24.99466,0.0009054151230438183,1197.8018497907144,26121750.0,0.001582031,40154.88,8104924.0,0.003109375,-0.0012247562293849809,0.0018855447658696605,-0.0004474578149839699,0.0015066309581006363
40233.38321393368,0.003620856054126865,53121.34,35057.89,16042.73,0.00396875,0.001353516,39.05378848556478,0.0009172395188996974,1208.3161449387005,26240164.628304016,0.001630859,37438.16,7236207.46908209,0.003142578,39391.59,0.003654297,57331.98,40058.75,16050.42,0.003935547,0.001248047,34.60799,0.0008353912239257431,1169.3950560323744,25530330.0,0.001544922,41685.32,12261310.0,0.003052735,-0.0018358912990111133,0.0014239459704022055,-0.00038480933959524565,0.0008926145109418776
40526.29359677811,0.00356863329117172,53876.95,35932.71,16173.47,0.003941406,0.001351563,35.352575835527695,0.0009622474590209895,1151.6365863636752,24239162.959418386,0.001603516,37807.31,5420487.170418426,0.003150391,41291.18,0.003632813,59891.05,40220.25,16111.94,0.003947266,0.001269531,32.68533,0.0008820257261027032,1178.1021792361792,25066800.0,0.00159375,42529.38,10224380.0,0.00309961,-0.0006466476375135395,0.0013179929725572058,-2.729296019644996e-05,0.0017464716654347553
39552.41417115463,0.0036439583481722845,57739.59,39822.26,16023.5,0.004,0.001304688,28.847700389889884,0.0009166135419758961,1167.2902182581188,26334638.377860107,0.00159375,41150.82,11591820.936513852,0.003167969,39416.58,0.003595703,58695.15,40760.52,16185.0,0.003994141,0.001306641,26.91733,0.0009013164571100964,1224.838449572326,26027940.0,0.00159375,42142.92,12177850.0,0.003148438,-0.0015366405706991493,0.0016613241115980351,-0.0011209900347870087,0.0020791443494610545
34949.505214153345,0.0036158504518728524,52821.41,36059.61,16208.08,0.003935547,0.001310547,40.034407673332566,0.0010166494784290565,1177.5399587632674,27294674.330701213,0.001542969,37732.32,9485223.461576981,0.0030625,35027.13,0.003609375,51042.94,37192.05,16667.59,0.003914063,0.00134375,38.45333,0.0008061617734786301,1158.6904177995948,27209750.0,0.00159961,36738.3,5342324.0,0.003095703,-0.0011381638847414246,0.001589930517425848,-0.0014080658805223595,0.0016305288263362817
36609.35080568598,0.0036347060911954875,55230.51,38084.17,15760.09,0.003941406,0.001294922,27.635253013569,0.000960190863972379,1211.4911010138728,29048172.235467687,0.001597656,38987.82,8215010.04208832,0.003140625,36392.23,0.003634766,54663.32,37586.2,16525.32,0.003919922,0.001267578,24.99466,0.0008456403955308661,1107.1519055519398,27723360.0,0.001625,38864.77,8658277.0,0.003109375,-0.0003134540758944265,0.0006844047630426785,-0.0003228443303854215,0.0013997321758592444
37416.61375059739,0.003691592207126709,57007.05,39630.0,16061.95,0.003970703,0.00128125,34.00354171411965,0.0009214650905795273,1169.6495270346825,28225731.341888785,0.001601563,40966.25,6450995.626864779,0.003175781,36694.09,0.003689453,56072.64,38714.8,15946.59,0.003949219,0.001306641,36.53066,0.0008736089357553471,1204.773112226636,25307680.0,0.001568359,39878.02,7291080.0,0.003085938,-0.0001694718594839746,0.0019912093021401222,-0.0014949476641336397,0.0007083883406110526
